モジュール,DSC,,,,,,,,
チャンネル,DSC7020,,,,,,,,
データ名,BTO_5Kpm_9mg_20241115_2,,,,,,,,
測定日時,2024/11/15 15:21:14,,,,,,,,
サンプル名,BTO,,,,,,,,
サンプル質量,9,mg,,,,,,,
リファレンス名,Al pan,,,,,,,,
リファレンス質量,22.9,mg,,,,,,,
温度プログラム,,Cel,Cel,Cel/min,min,s,ガス１,ガス２,ストアー
,1,107,147,5,3,0.2,On,Off,On
,2,147,107,5,5,0.2,On,Off,On
,温度プログラムモード,ランプ,,,,,,,
,冷却ユニット,全自動ガス冷却,,,,,,,
オペレータ名,伊藤,,,,,,,,
組織名,,,,,,,,,
コメント,オペレータ: 伊藤,,,,,,,,
,ガス1: N2,,,,,,,,
,パン: Al,,,,,,,,
,,,,,,,,,
,,,,,,,,,
面積,,,,,,,,,
BTO_5Kpm_9mg_20241115_2  DSC,,,,,,,,,
No.,DeltaH,,,,,,,,
,mJ/mg,,,,,,,,
1,-0.970383861,,,,,,,,
2,0.840006949,,,,,,,,
,,,,,,,,,
Time,Temp.,DSC,DDSC,,,,,,
21.98,103.7568436,-9.052856445,-7.597595215,,,,,,
21.98333333,103.7567902,-9.031600952,-7.523254395,,,,,,
21.98666667,103.7567291,-9.009460449,-7.482971191,,,,,,
21.99,103.7566681,-8.983734131,-7.477478027,,,,,,
21.99333333,103.7566071,-8.95552063,-7.470336914,,,,,,
21.99666667,103.756546,-8.926971436,-7.428771973,,,,,,
22,103.7564545,-8.899398804,-7.380432129,,,,,,
22.00333333,103.7563705,-8.872848511,-7.345275879,,,,,,
22.00666667,103.7563095,-8.848129272,-7.333557129,,,,,,
22.01,103.7562485,-8.825149536,-7.315246582,,,,,,
22.01333333,103.7561874,-8.802001953,-7.259765625,,,,,,
22.01666667,103.7560959,-8.778335571,-7.158508301,,,,,,
22.02,103.7560043,-8.756439209,-7.04864502,,,,,,
22.02333333,103.7559509,-8.735443115,-6.990600586,,,,,,
22.02666667,103.7558594,-8.713302612,-6.984924316,,,,,,
22.03,103.7557983,-8.689544678,-6.969909668,,,,,,
22.03333333,103.7557373,-8.66494751,-6.922851563,,,,,,
22.03666667,103.7556763,-8.641052246,-6.844665527,,,,,,
22.04,103.7556152,-8.616836548,-6.75201416,,,,,,
22.04333333,103.7555313,-8.591964722,-6.65625,,,,,,
22.04666667,103.7554398,-8.567474365,-6.546020508,,,,,,
22.05,103.7553177,-8.54335022,-6.452819824,,,,,,
22.05333333,103.7552261,-8.52180481,-6.377746582,,,,,,
22.05666667,103.7551422,-8.502563477,-6.3046875,,,,,,
22.06,103.7550201,-8.485595703,-6.236206055,,,,,,
22.06333333,103.7549286,-8.468643188,-6.182739258,,,,,,
22.06666667,103.754837,-8.449508667,-6.143737793,,,,,,
22.07,103.7547531,-8.427658081,-6.094299316,,,,,,
22.07333333,103.7546616,-8.404556274,-6.019042969,,,,,,
22.07666667,103.75457,-8.381561279,-5.938476563,,,,,,
22.08,103.7544785,-8.360473633,-5.859008789,,,,,,
22.08333333,103.754364,-8.340576172,-5.756835938,,,,,,
22.08666667,103.7542725,-8.322738647,-5.653198242,,,,,,
22.09,103.7542114,-8.306793213,-5.561279297,,,,,,
22.09333333,103.7541199,-8.290634155,-5.495910645,,,,,,
22.09666667,103.7540588,-8.27355957,-5.460388184,,,,,,
22.1,103.7539749,-8.25592041,-5.436218262,,,,,,
22.10333333,103.7538528,-8.23916626,-5.412597656,,,,,,
22.10666667,103.7537613,-8.221893311,-5.364074707,,,,,,
22.11,103.7536697,-8.203125,-5.293029785,,,,,,
22.11333333,103.7536163,-8.184585571,-5.200744629,,,,,,
22.11666667,103.7535248,-8.166809082,-5.095825195,,,,,,
22.12,103.7534332,-8.149353027,-4.997497559,,,,,,
22.12333333,103.7533112,-8.132598877,-4.912719727,,,,,,
22.12666667,103.7532272,-8.116729736,-4.853759766,,,,,,
22.13,103.7531357,-8.100265503,-4.845336914,,,,,,
22.13333333,103.7530746,-8.083099365,-4.855224609,,,,,,
22.13666667,103.7529831,-8.06539917,-4.850097656,,,,,,
22.14,103.7528915,-8.048721313,-4.838745117,,,,,,
22.14333333,103.7528076,-8.033355713,-4.851745605,,,,,,
22.14666667,103.7527161,-8.019378662,-4.893493652,,,,,,
22.15,103.7526245,-8.005187988,-4.903015137,,,,,,
22.15333333,103.752533,-7.990280151,-4.879760742,,,,,,
22.15666667,103.7524719,-7.975448608,-4.861083984,,,,,,
22.16,103.752388,-7.961196899,-4.855041504,,,,,,
22.16333333,103.752327,-7.947647095,-4.863464355,,,,,,
22.16666667,103.7522354,-7.934112549,-4.89642334,,,,,,
22.17,103.7521744,-7.919082642,-4.929199219,,,,,,
22.17333333,103.7521133,-7.902542114,-4.922058105,,,,,,
22.17666667,103.7520294,-7.886062622,-4.860168457,,,,,,
22.18,103.7519379,-7.869934082,-4.801574707,,,,,,
22.18333333,103.7518463,-7.85256958,-4.777587891,,,,,,
22.18666667,103.7517548,-7.8331604,-4.762756348,,,,,,
22.19,103.7516937,-7.813140869,-4.725402832,,,,,,
22.19333333,103.7516098,-7.795425415,-4.664978027,,,,,,
22.19666667,103.7515488,-7.77885437,-4.628540039,,,,,,
22.2,103.7514877,-7.762054443,-4.615722656,,,,,,
22.20333333,103.7514267,-7.744659424,-4.594665527,,,,,,
22.20666667,103.7513351,-7.726135254,-4.599060059,,,,,,
22.21,103.7512741,-7.707107544,-4.621948242,,,,,,
22.21333333,103.7512207,-7.689208984,-4.654541016,,,,,,
22.21666667,103.7511902,-7.675109863,-4.673950195,,,,,,
22.22,103.7511292,-7.663208008,-4.665344238,,,,,,
22.22333333,103.7510681,-7.64982605,-4.633666992,,,,,,
22.22666667,103.7510071,-7.635787964,-4.595397949,,,,,,
22.23,103.750946,-7.623672485,-4.549072266,,,,,,
22.23333333,103.750885,-7.61390686,-4.506591797,,,,,,
22.23666667,103.7508621,-7.603469849,-4.473083496,,,,,,
22.24,103.7508316,-7.590240479,-4.412658691,,,,,,
22.24333333,103.7508011,-7.577468872,-4.326965332,,,,,,
22.24666667,103.7507706,-7.564926147,-4.234863281,,,,,,
22.25,103.7507401,-7.549987793,-4.147155762,,,,,,
22.25333333,103.750679,-7.532592773,-4.073547363,,,,,,
22.25666667,103.7506485,-7.513580322,-4.034912109,,,,,,
22.26,103.750618,-7.496627808,-4.060913086,,,,,,
22.26333333,103.7505569,-7.482315063,-4.08215332,,,,,,
22.26666667,103.7505264,-7.468002319,-4.069702148,,,,,,
22.27,103.750473,-7.452011108,-4.041503906,,,,,,
22.27333333,103.750412,-7.436035156,-4.026306152,,,,,,
22.27666667,103.7503815,-7.421188354,-4.017150879,,,,,,
22.28,103.7502899,-7.408218384,-3.981628418,,,,,,
22.28333333,103.7501984,-7.39781189,-3.926330566,,,,,,
22.28666667,103.7501373,-7.387832642,-3.887695313,,,,,,
22.29,103.7500839,-7.377059937,-3.832946777,,,,,,
22.29333333,103.7500229,-7.364700317,-3.741027832,,,,,,
22.29666667,103.7499313,-7.352035522,-3.639221191,,,,,,
22.3,103.7498398,-7.33821106,-3.574401855,,,,,,
22.30333333,103.7497482,-7.323532104,-3.543823242,,,,,,
22.30666667,103.7496338,-7.309890747,-3.504089355,,,,,,
22.31,103.7495728,-7.297836304,-3.460510254,,,,,,
22.31333333,103.7494812,-7.287658691,-3.409057617,,,,,,
22.31666667,103.7493591,-7.278717041,-3.354675293,,,,,,
22.32,103.7492752,-7.269744873,-3.322998047,,,,,,
22.32333333,103.7491531,-7.260848999,-3.33380127,,,,,,
22.32666667,103.7490616,-7.251998901,-3.358703613,,,,,,
22.33,103.74897,-7.24281311,-3.379394531,,,,,,
22.33333333,103.7488556,-7.234130859,-3.358886719,,,,,,
22.33666667,103.7487946,-7.225219727,-3.295532227,,,,,,
22.34,103.7486725,-7.213562012,-3.22833252,,,,,,
22.34333333,103.7485809,-7.200134277,-3.171386719,,,,,,
22.34666667,103.7484665,-7.188522339,-3.11517334,,,,,,
22.35,103.7483749,-7.17779541,-3.081665039,,,,,,
22.35333333,103.7482834,-7.165679932,-3.071594238,,,,,,
22.35666667,103.7481918,-7.154266357,-3.044494629,,,,,,
22.36,103.7481308,-7.143386841,-3.016662598,,,,,,
22.36333333,103.7480469,-7.131195068,-3.009155273,,,,,,
22.36666667,103.7479858,-7.118988037,-3.003845215,,,,,,
22.37,103.7479248,-7.106903076,-2.98260498,,,,,,
22.37333333,103.7478333,-7.095703125,-2.938842773,,,,,,
22.37666667,103.7477417,-7.087188721,-2.880065918,,,,,,
22.38,103.7476578,-7.080322266,-2.799682617,,,,,,
22.38333333,103.7475967,-7.071609497,-2.683227539,,,,,,
22.38666667,103.7475357,-7.061645508,-2.591308594,,,,,,
22.39,103.7475052,-7.052078247,-2.530883789,,,,,,
22.39333333,103.7474747,-7.041427612,-2.43347168,,,,,,
22.39666667,103.7474442,-7.032623291,-2.315002441,,,,,,
22.4,103.7473831,-7.026321411,-2.223632813,,,,,,
22.40333333,103.7473526,-7.018859863,-2.15020752,,,,,,
22.40666667,103.7472992,-7.010177612,-2.097106934,,,,,,
22.41,103.7472382,-7.002349854,-2.063781738,,,,,,
22.41333333,103.7472076,-6.995864868,-2.011779785,,,,,,
22.41666667,103.7471466,-6.99156189,-1.973510742,,,,,,
22.42,103.7470856,-6.988174438,-1.965087891,,,,,,
22.42333333,103.7470245,-6.984924316,-1.970214844,,,,,,
22.42666667,103.7469635,-6.980941772,-1.959594727,,,,,,
22.43,103.746933,-6.975006104,-1.930847168,,,,,,
22.43333333,103.7468796,-6.970428467,-1.86895752,,,,,,
22.43666667,103.7468491,-6.967941284,-1.81842041,,,,,,
22.44,103.746788,-6.965499878,-1.807800293,,,,,,
22.44333333,103.746727,-6.961196899,-1.809997559,,,,,,
22.44666667,103.746666,-6.954589844,-1.776489258,,,,,,
22.45,103.7466049,-6.945526123,-1.709838867,,,,,,
22.45333333,103.7465439,-6.936981201,-1.661132813,,,,,,
22.45666667,103.746521,-6.929962158,-1.64630127,,,,,,
22.46,103.74646,-6.92338562,-1.637329102,,,,,,
22.46333333,103.7463989,-6.916290283,-1.621032715,,,,,,
22.46666667,103.7463379,-6.907684326,-1.630187988,,,,,,
22.47,103.7462769,-6.899246216,-1.608032227,,,,,,
22.47333333,103.7462158,-6.893493652,-1.576538086,,,,,,
22.47666667,103.7461548,-6.88822937,-1.602172852,,,,,,
22.48,103.7461014,-6.881851196,-1.656555176,,,,,,
22.48333333,103.7460709,-6.875488281,-1.699035645,,,,,,
22.48666667,103.7460098,-6.868865967,-1.7109375,,,,,,
22.49,103.7459793,-6.864868164,-1.688232422,,,,,,
22.49333333,103.7458878,-6.862228394,-1.652160645,,,,,,
22.49666667,103.7458267,-6.858352661,-1.647583008,,,,,,
22.5,103.7457657,-6.854553223,-1.627990723,,,,,,
22.50333333,103.7457123,-6.852584839,-1.595581055,,,,,,
22.50666667,103.7456207,-6.84954834,-1.582214355,,,,,,
22.51,103.7455292,-6.845458984,-1.560791016,,,,,,
22.51333333,103.7454681,-6.842773438,-1.535339355,,,,,,
22.51666667,103.7453766,-6.838531494,-1.535522461,,,,,,
22.52,103.7453232,-6.832244873,-1.526000977,,,,,,
22.52333333,103.7452316,-6.825363159,-1.481872559,,,,,,
22.52666667,103.7451706,-6.818832397,-1.417785645,,,,,,
22.53,103.7451096,-6.812545776,-1.387939453,,,,,,
22.53333333,103.7450485,-6.80657959,-1.393798828,,,,,,
22.53666667,103.7449875,-6.799682617,-1.389221191,,,,,,
22.54,103.7449341,-6.793121338,-1.394897461,,,,,,
22.54333333,103.7448425,-6.789199829,-1.418334961,,,,,,
22.54666667,103.7447815,-6.784011841,-1.444152832,,,,,,
22.55,103.7447205,-6.776504517,-1.426025391,,,,,,
22.55333333,103.7446289,-6.770462036,-1.405517578,,,,,,
22.55666667,103.7445679,-6.765731812,-1.394165039,,,,,,
22.56,103.7444839,-6.7603302,-1.375671387,,,,,,
22.56333333,103.7443924,-6.756195068,-1.347473145,,,,,,
22.56666667,103.7443314,-6.754653931,-1.299133301,,,,,,
22.57,103.7442398,-6.752578735,-1.25189209,,,,,,
22.57333333,103.7441788,-6.748977661,-1.199707031,,,,,,
22.57666667,103.7441254,-6.74621582,-1.121704102,,,,,,
22.58,103.7440643,-6.74256897,-1.012023926,,,,,,
22.58333333,103.7439728,-6.737503052,-0.922851563,,,,,,
22.58666667,103.7438812,-6.733062744,-0.867553711,,,,,,
22.59,103.7438202,-6.729522705,-0.801818848,,,,,,
22.59333333,103.7437592,-6.727737427,-0.733886719,,,,,,
22.59666667,103.7437363,-6.725997925,-0.70111084,,,,,,
22.6,103.7436752,-6.723114014,-0.685180664,,,,,,
22.60333333,103.7436142,-6.718536377,-0.637573242,,,,,,
22.60666667,103.7435532,-6.714996338,-0.59161377,,,,,,
22.61,103.7435226,-6.71257019,-0.549682617,,,,,,
22.61333333,103.7434616,-6.710266113,-0.491271973,,,,,,
22.61666667,103.7434006,-6.70942688,-0.432495117,,,,,,
22.62,103.7433167,-6.710662842,-0.370422363,,,,,,
22.62333333,103.7432556,-6.712966919,-0.290771484,,,,,,
22.62666667,103.7432251,-6.71472168,-0.204711914,,,,,,
22.63,103.7431335,-6.714248657,-0.122131348,,,,,,
22.63333333,103.7430725,-6.712722778,-0.074890137,,,,,,
22.63666667,103.742981,-6.711105347,-0.084960938,,,,,,
22.64,103.7429276,-6.707794189,-0.109863281,,,,,,
22.64333333,103.742836,-6.704925537,-0.102172852,,,,,,
22.64666667,103.7427444,-6.705215454,-0.076904297,,,,,,
22.65,103.7426529,-6.706924438,-0.048706055,,,,,,
22.65333333,103.742569,-6.709136963,-0.010986328,,,,,,
22.65666667,103.7424774,-6.710494995,0.020141602,,,,,,
22.66,103.7423859,-6.712661743,0.020690918,,,,,,
22.66333333,103.7423248,-6.714797974,-0.011901855,,,,,,
22.66666667,103.7422638,-6.716903687,-0.073608398,,,,,,
22.67,103.7421799,-6.719528198,-0.128723145,,,,,,
22.67333333,103.7421188,-6.721954346,-0.137145996,,,,,,
22.67666667,103.7420883,-6.7215271,-0.134765625,,,,,,
22.68,103.7420273,-6.717712402,-0.126708984,,,,,,
22.68333333,103.7419357,-6.713912964,-0.106933594,,,,,,
22.68666667,103.7418442,-6.71105957,-0.13293457,,,,,,
22.69,103.7417603,-6.709686279,-0.192993164,,,,,,
22.69333333,103.7416687,-6.710021973,-0.266784668,,,,,,
22.69666667,103.7415771,-6.710861206,-0.34552002,,,,,,
22.7,103.7414856,-6.711532593,-0.422973633,,,,,,
22.70333333,103.7414246,-6.711334229,-0.489624023,,,,,,
22.70666667,103.7413406,-6.709640503,-0.538513184,,,,,,
22.71,103.7412796,-6.705886841,-0.583374023,,,,,,
22.71333333,103.741188,-6.70274353,-0.62878418,,,,,,
22.71666667,103.741127,-6.701507568,-0.674743652,,,,,,
22.72,103.741066,-6.699935913,-0.707885742,,,,,,
22.72333333,103.7410355,-6.698242188,-0.73828125,,,,,,
22.72666667,103.7410049,-6.695526123,-0.750915527,,,,,,
22.73,103.7409515,-6.691757202,-0.752746582,,,,,,
22.73333333,103.740921,-6.687927246,-0.765930176,,,,,,
22.73666667,103.7408905,-6.68359375,-0.768127441,,,,,,
22.74,103.74086,-6.678466797,-0.762451172,,,,,,
22.74333333,103.7408295,-6.674423218,-0.770507813,,,,,,
22.74666667,103.740799,-6.671844482,-0.780578613,,,,,,
22.75,103.7407684,-6.670166016,-0.788085938,,,,,,
22.75333333,103.7407379,-6.669052124,-0.765563965,,,,,,
22.75666667,103.7407379,-6.667556763,-0.733337402,,,,,,
22.76,103.7406769,-6.663803101,-0.717041016,,,,,,
22.76333333,103.7406158,-6.657440186,-0.696350098,,,,,,
22.76666667,103.7405624,-6.651535034,-0.630065918,,,,,,
22.77,103.7405319,-6.648529053,-0.534851074,,,,,,
22.77333333,103.7404709,-6.64642334,-0.45904541,,,,,,
22.77666667,103.7403793,-6.645889282,-0.390197754,,,,,,
22.78,103.7403488,-6.647201538,-0.315673828,,,,,,
22.78333333,103.7402878,-6.647750854,-0.235107422,,,,,,
22.78666667,103.7402267,-6.646713257,-0.184936523,,,,,,
22.79,103.7401428,-6.644119263,-0.153808594,,,,,,
22.79333333,103.7400818,-6.640808105,-0.116638184,,,,,,
22.79666667,103.7400513,-6.640441895,-0.073425293,,,,,,
22.8,103.7400208,-6.641204834,-0.01940918,,,,,,
22.80333333,103.7399597,-6.640777588,0.050537109,,,,,,
22.80666667,103.7399597,-6.642379761,0.116088867,,,,,,
22.81,103.7399292,-6.647064209,0.152893066,,,,,,
22.81333333,103.7398987,-6.650527954,0.18548584,,,,,,
22.81666667,103.7398682,-6.652542114,0.22833252,,,,,,
22.82,103.7398376,-6.654037476,0.257080078,,,,,,
22.82333333,103.7397842,-6.655639648,0.269714355,,,,,,
22.82666667,103.7397537,-6.657318115,0.310546875,,,,,,
22.83,103.7396927,-6.657730103,0.375549316,,,,,,
22.83333333,103.7396622,-6.658813477,0.455383301,,,,,,
22.83666667,103.7396011,-6.661071777,0.507019043,,,,,,
22.84,103.7395706,-6.663513184,0.506652832,,,,,,
22.84333333,103.7395401,-6.664978027,0.495483398,,,,,,
22.84666667,103.7394791,-6.664627075,0.488891602,,,,,,
22.85,103.7394485,-6.663009644,0.44934082,,,,,,
22.85333333,103.7394485,-6.662490845,0.399353027,,,,,,
22.85666667,103.7394485,-6.663665771,0.358154297,,,,,,
22.86,103.739418,-6.666412354,0.314575195,,,,,,
22.86333333,103.739418,-6.669067383,0.28692627,,,,,,
22.86666667,103.739418,-6.671539307,0.271362305,,,,,,
22.87,103.739418,-6.675140381,0.260925293,,,,,,
22.87333333,103.739418,-6.678710938,0.249389648,,,,,,
22.87666667,103.739418,-6.681472778,0.231628418,,,,,,
22.88,103.7393951,-6.683074951,0.205078125,,,,,,
22.88333333,103.7393646,-6.682800293,0.17779541,,,,,,
22.88666667,103.7393341,-6.681991577,0.174865723,,,,,,
22.89,103.7393036,-6.68182373,0.186218262,,,,,,
22.89333333,103.7392731,-6.682266235,0.207092285,,,,,,
22.89666667,103.739212,-6.682144165,0.231628418,,,,,,
22.9,103.7391815,-6.680496216,0.255615234,,,,,,
22.90333333,103.739151,-6.678924561,0.267883301,,,,,,
22.90666667,103.73909,-6.678833008,0.267883301,,,,,,
22.91,103.7390594,-6.679428101,0.24206543,,,,,,
22.91333333,103.7390289,-6.679107666,0.206726074,,,,,,
22.91666667,103.7389755,-6.678878784,0.205627441,,,,,,
22.92,103.738945,-6.679443359,0.23034668,,,,,,
22.92333333,103.738884,-6.679275513,0.248474121,,,,,,
22.92666667,103.738884,-6.679473877,0.238220215,,,,,,
22.93,103.7388535,-6.679550171,0.2109375,,,,,,
22.93333333,103.7388535,-6.679336548,0.201965332,,,,,,
22.93666667,103.7388229,-6.680709839,0.198303223,,,,,,
22.94,103.7388229,-6.684036255,0.214233398,,,,,,
22.94333333,103.7388229,-6.688339233,0.247558594,,,,,,
22.94666667,103.7388535,-6.691558838,0.269348145,,,,,,
22.95,103.7388535,-6.693115234,0.284545898,,,,,,
22.95333333,103.7388535,-6.693618774,0.344238281,,,,,,
22.95666667,103.7388535,-6.695480347,0.431945801,,,,,,
22.96,103.7388535,-6.699539185,0.507568359,,,,,,
22.96333333,103.7388535,-6.70324707,0.592895508,,,,,,
22.96666667,103.7388535,-6.703430176,0.658447266,,,,,,
22.97,103.7388535,-6.700622559,0.667785645,,,,,,
22.97333333,103.7388535,-6.698883057,0.679321289,,,,,,
22.97666667,103.7388535,-6.698898315,0.678771973,,,,,,
22.98,103.738884,-6.699020386,0.646179199,,,,,,
22.98333333,103.738884,-6.69972229,0.604248047,,,,,,
22.98666667,103.738884,-6.700653076,0.586303711,,,,,,
22.99,103.7389145,-6.701751709,0.604614258,,,,,,
22.99333333,103.738945,-6.705032349,0.653137207,,,,,,
22.99666667,103.738945,-6.711486816,0.695800781,,,,,,
23,103.738945,-6.718093872,0.698364258,,,,,,
23.00333333,103.7389755,-6.725097656,0.694335938,,,,,,
23.00666667,103.7389755,-6.732070923,0.72454834,,,,,,
23.01,103.738945,-6.73500061,0.780029297,,,,,,
23.01333333,103.738945,-6.735549927,0.806030273,,,,,,
23.01666667,103.738945,-6.736282349,0.76776123,,,,,,
23.02,103.738945,-6.736190796,0.700927734,,,,,,
23.02333333,103.738945,-6.736053467,0.63848877,,,,,,
23.02666667,103.7389145,-6.737594604,0.595825195,,,,,,
23.03,103.7388535,-6.74079895,0.59161377,,,,,,
23.03333333,103.7388229,-6.745330811,0.610839844,,,,,,
23.03666667,103.7387924,-6.750198364,0.594177246,,,,,,
23.04,103.7387314,-6.753921509,0.527709961,,,,,,
23.04333333,103.7387009,-6.757369995,0.460693359,,,,,,
23.04666667,103.7386703,-6.761932373,0.388916016,,,,,,
23.05,103.7386703,-6.766113281,0.349365234,,,,,,
23.05333333,103.7386398,-6.767303467,0.36730957,,,,,,
23.05666667,103.7385864,-6.765045166,0.378845215,,,,,,
23.06,103.7385559,-6.760131836,0.364196777,,,,,,
23.06333333,103.7384949,-6.754730225,0.347900391,,,,,,
23.06666667,103.7384644,-6.750823975,0.326477051,,,,,,
23.07,103.7384338,-6.749694824,0.293334961,,,,,,
23.07333333,103.7384338,-6.751861572,0.246459961,,,,,,
23.07666667,103.7384033,-6.75592041,0.192810059,,,,,,
23.08,103.7383728,-6.758422852,0.151611328,,,,,,
23.08333333,103.7383423,-6.759262085,0.120300293,,,,,,
23.08666667,103.7383423,-6.760498047,0.083129883,,,,,,
23.09,103.7383118,-6.762161255,0.04083252,,,,,,
23.09333333,103.7382507,-6.764526367,0.033508301,,,,,,
23.09666667,103.7382278,-6.766983032,0.073059082,,,,,,
23.1,103.7381668,-6.767364502,0.125610352,,,,,,
23.10333333,103.7381363,-6.765808105,0.183288574,,,,,,
23.10666667,103.7380753,-6.764297485,0.241333008,,,,,,
23.11,103.7380447,-6.763504028,0.300292969,,,,,,
23.11333333,103.7379837,-6.763473511,0.344421387,,,,,,
23.11666667,103.7379532,-6.763549805,0.346252441,,,,,,
23.12,103.7379227,-6.764404297,0.330505371,,,,,,
23.12333333,103.7378616,-6.765182495,0.331787109,,,,,,
23.12666667,103.7378387,-6.766021729,0.343688965,,,,,,
23.13,103.7378082,-6.766921997,0.385437012,,,,,,
23.13333333,103.7377777,-6.768692017,0.43560791,,,,,,
23.13666667,103.7377777,-6.771392822,0.472595215,,,,,,
23.14,103.7377472,-6.773330688,0.527709961,,,,,,
23.14333333,103.7377167,-6.77293396,0.643615723,,,,,,
23.14666667,103.7376862,-6.772460938,0.76171875,,,,,,
23.15,103.7376862,-6.773376465,0.854736328,,,,,,
23.15333333,103.7376556,-6.776916504,0.925231934,,,,,,
23.15666667,103.7376556,-6.781097412,0.987487793,,,,,,
23.16,103.7376556,-6.783981323,1.025390625,,,,,,
23.16333333,103.7376556,-6.785919189,1.047729492,,,,,,
23.16666667,103.7376556,-6.78717041,1.090942383,,,,,,
23.17,103.7376251,-6.790634155,1.140014648,,,,,,
23.17333333,103.7376251,-6.796417236,1.180114746,,,,,,
23.17666667,103.7376251,-6.802536011,1.180297852,,,,,,
23.18,103.7376251,-6.808059692,1.145324707,,,,,,
23.18333333,103.7376251,-6.815765381,1.135620117,,,,,,
23.18666667,103.7376251,-6.824645996,1.148803711,,,,,,
23.19,103.7376251,-6.831893921,1.160705566,,,,,,
23.19333333,103.7376251,-6.83782959,1.148071289,,,,,,
23.19666667,103.7376251,-6.843261719,1.127380371,,,,,,
23.2,103.7376251,-6.84777832,1.130859375,,,,,,
23.20333333,103.7376556,-6.850692749,1.126831055,,,,,,
23.20666667,103.7376556,-6.854095459,1.124267578,,,,,,
23.21,103.7377167,-6.85899353,1.104309082,,,,,,
23.21333333,103.7377167,-6.863830566,1.057617188,,,,,,
23.21666667,103.7377777,-6.867584229,1.011108398,,,,,,
23.22,103.7377777,-6.868347168,0.970092773,,,,,,
23.22333333,103.7377777,-6.867965698,0.930541992,,,,,,
23.22666667,103.7378082,-6.868026733,0.863708496,,,,,,
23.23,103.7378387,-6.868804932,0.788452148,,,,,,
23.23333333,103.7378616,-6.869918823,0.692138672,,,,,,
23.23666667,103.7378922,-6.87147522,0.613769531,,,,,,
23.24,103.7379227,-6.875076294,0.558654785,,,,,,
23.24333333,103.7379227,-6.878173828,0.513244629,,,,,,
23.24666667,103.7379227,-6.879653931,0.461791992,,,,,,
23.25,103.7379532,-6.88041687,0.383605957,,,,,,
23.25333333,103.7379532,-6.88079834,0.306152344,,,,,,
23.25666667,103.7379837,-6.882598877,0.249206543,,,,,,
23.26,103.7380447,-6.884963989,0.230895996,,,,,,
23.26333333,103.7380753,-6.887451172,0.253967285,,,,,,
23.26666667,103.7381058,-6.890716553,0.285644531,,,,,,
23.27,103.7381668,-6.893615723,0.320800781,,,,,,
23.27333333,103.7381973,-6.893707275,0.335266113,,,,,,
23.27666667,103.7382278,-6.891891479,0.346801758,,,,,,
23.28,103.7382507,-6.891967773,0.336547852,,,,,,
23.28333333,103.7383118,-6.89239502,0.283813477,,,,,,
23.28666667,103.7383423,-6.89151001,0.247192383,,,,,,
23.29,103.7383728,-6.889541626,0.24005127,,,,,,
23.29333333,103.7384033,-6.887542725,0.236572266,,,,,,
23.29666667,103.7384033,-6.886749268,0.228881836,,,,,,
23.3,103.7384338,-6.887008667,0.247375488,,,,,,
23.30333333,103.7384644,-6.888381958,0.305236816,,,,,,
23.30666667,103.7384949,-6.890304565,0.322265625,,,,,,
23.31,103.7385254,-6.893478394,0.297729492,,,,,,
23.31333333,103.7385559,-6.896270752,0.309448242,,,,,,
23.31666667,103.7385864,-6.898330688,0.378845215,,,,,,
23.32,103.7385864,-6.900466919,0.416015625,,,,,,
23.32333333,103.7386169,-6.901123047,0.413452148,,,,,,
23.32666667,103.7386398,-6.899902344,0.410705566,,,,,,
23.33,103.7386703,-6.899780273,0.437072754,,,,,,
23.33333333,103.7386703,-6.900344849,0.480834961,,,,,,
23.33666667,103.7387009,-6.900161743,0.50390625,,,,,,
23.34,103.7387314,-6.901931763,0.510131836,,,,,,
23.34333333,103.7387009,-6.907897949,0.515991211,,,,,,
23.34666667,103.7387009,-6.914367676,0.515075684,,,,,,
23.35,103.7387009,-6.916564941,0.504821777,,,,,,
23.35333333,103.7387009,-6.918197632,0.500427246,,,,,,
