モジュール,DSC,,,,,,,,
チャンネル,DSC7020,,,,,,,,
データ名,TGS_5Kpm_9.2mg_20241115,,,,,,,,
測定日時,2024/11/15 14:19:48,,,,,,,,
サンプル名,TGS,,,,,,,,
サンプル質量,9.2,mg,,,,,,,
リファレンス名,Al pan,,,,,,,,
リファレンス質量,22.9,mg,,,,,,,
温度プログラム,,Cel,Cel,Cel/min,min,s,ガス１,ガス２,ストアー
,1,-13,72,5,3,0.2,On,Off,On
,2,72,-13,5,5,0.2,On,Off,On
,温度プログラムモード,ランプ,,,,,,,
,冷却ユニット,全自動ガス冷却,,,,,,,
オペレータ名,伊藤,,,,,,,,
組織名,,,,,,,,,
コメント,オペレータ: 伊藤,,,,,,,,
,ガス1: N2,,,,,,,,
,パン: Al,,,,,,,,
,,,,,,,,,
,,,,,,,,,
面積,,,,,,,,,
TGS_5Kpm_9.2mg_20241115  DSC,,,,,,,,,
No.,DeltaH,,,,,,,,
,mJ/mg,,,,,,,,
1,-1.266645444,,,,,,,,
2,1.004942504,,,,,,,,
,,,,,,,,,
Time,Temp.,DSC,DDSC,,,,,,
18.34333333,68.17068481,-139.3328857,39.23400879,,,,,,
18.34666667,68.17050934,-139.4576721,39.28491211,,,,,,
18.35,68.17031097,-139.5972595,39.33032227,,,,,,
18.35333333,68.17015076,-139.7272644,39.2746582,,,,,,
18.35666667,68.16996765,-139.8424072,39.15820313,,,,,,
18.36,68.16979218,-139.9596863,39.01867676,,,,,,
18.36333333,68.16965485,-140.0834045,38.93481445,,,,,,
18.36666667,68.16952515,-140.2033386,38.80187988,,,,,,
18.37,68.16937256,-140.3200073,38.60302734,,,,,,
18.37333333,68.16925812,-140.4370728,38.4708252,,,,,,
18.37666667,68.16915131,-140.5585022,38.49023438,,,,,,
18.38,68.16902924,-140.6896362,38.6282959,,,,,,
18.38333333,68.16894531,-140.8300476,38.83007813,,,,,,
18.38666667,68.1688385,-140.9754333,38.99267578,,,,,,
18.39,68.16874695,-141.1159058,38.93334961,,,,,,
18.39333333,68.16866302,-141.2445374,38.72424316,,,,,,
18.39666667,68.16858673,-141.3718262,38.64147949,,,,,,
18.4,68.1685257,-141.508667,38.69787598,,,,,,
18.40333333,68.16847992,-141.6456604,38.75976563,,,,,,
18.40666667,68.1684494,-141.7779846,38.82971191,,,,,,
18.41,68.16843414,-141.9107056,38.95935059,,,,,,
18.41333333,68.16841125,-142.0491638,39.11938477,,,,,,
18.41666667,68.16841888,-142.1824951,39.24572754,,,,,,
18.42,68.16838074,-142.3134766,39.34020996,,,,,,
18.42333333,68.16835022,-142.444397,39.40869141,,,,,,
18.42666667,68.16833496,-142.5768127,39.36291504,,,,,,
18.43,68.1683197,-142.707489,39.26989746,,,,,,
18.43333333,68.1683197,-142.8327942,39.36437988,,,,,,
18.43666667,68.16830444,-142.9489441,39.71484375,,,,,,
18.44,68.16833496,-143.0641785,40.0378418,,,,,,
18.44333333,68.16833496,-143.1873474,40.18652344,,,,,,
18.44666667,68.16835022,-143.3158569,40.35498047,,,,,,
18.45,68.16835022,-143.4438477,40.6003418,,,,,,
18.45333333,68.16835022,-143.5734558,40.66369629,,,,,,
18.45666667,68.16836548,-143.7027283,40.65197754,,,,,,
18.46,68.16836548,-143.8330383,40.76330566,,,,,,
18.46333333,68.16841125,-143.9715271,41.10351563,,,,,,
18.46666667,68.16841888,-144.1135864,41.55944824,,,,,,
18.47,68.16843414,-144.2511902,41.98388672,,,,,,
18.47333333,68.1684494,-144.3892517,42.21643066,,,,,,
18.47666667,68.16847992,-144.5378113,42.3684082,,,,,,
18.48,68.16851044,-144.6969604,42.65478516,,,,,,
18.48333333,68.16855621,-144.8523254,42.95361328,,,,,,
18.48666667,68.16857147,-145.0003357,43.11914063,,,,,,
18.49,68.16860199,-145.1516113,43.21325684,,,,,,
18.49333333,68.16861725,-145.2990417,43.28283691,,,,,,
18.49666667,68.16863251,-145.4367371,43.42456055,,,,,,
18.5,68.16863251,-145.5727539,43.66955566,,,,,,
18.50333333,68.16864777,-145.7224121,43.77941895,,,,,,
18.50666667,68.16869354,-145.8882446,43.74536133,,,,,,
18.51,68.16871643,-146.0591125,43.70471191,,,,,,
18.51333333,68.16874695,-146.2179871,43.66992188,,,,,,
18.51666667,68.16880798,-146.3564758,43.5670166,,,,,,
18.52,68.16886902,-146.4902039,43.28173828,,,,,,
18.52333333,68.16893005,-146.6322021,42.8671875,,,,,,
18.52666667,68.16896057,-146.7751465,42.54528809,,,,,,
18.53,68.16902924,-146.913147,42.31677246,,,,,,
18.53333333,68.16912079,-147.0481567,42.09741211,,,,,,
18.53666667,68.16918182,-147.1844788,41.94213867,,,,,,
18.54,68.16925812,-147.3318176,41.78063965,,,,,,
18.54333333,68.16932678,-147.4789734,41.59387207,,,,,,
18.54666667,68.16940308,-147.6188354,41.34924316,,,,,,
18.55,68.16947937,-147.7573547,41.14489746,,,,,,
18.55333333,68.16957092,-147.8916321,40.97680664,,,,,,
18.55666667,68.16965485,-148.0258179,40.83691406,,,,,,
18.56,68.16976166,-148.1584167,40.72705078,,,,,,
18.56333333,68.16988373,-148.2868958,40.73913574,,,,,,
18.56666667,68.16999817,-148.4092407,40.80249023,,,,,,
18.57,68.17012024,-148.5364685,40.84643555,,,,,,
18.57333333,68.17024994,-148.6679993,40.91821289,,,,,,
18.57666667,68.17037201,-148.8006592,41.10754395,,,,,,
18.58,68.17050934,-148.9250183,41.15808105,,,,,,
18.58333333,68.17066956,-149.0476074,41.02148438,,,,,,
18.58666667,68.17082977,-149.1782532,40.90283203,,,,,,
18.59,68.17098236,-149.3251953,40.79663086,,,,,,
18.59333333,68.17113495,-149.4802856,40.73510742,,,,,,
18.59666667,68.17131042,-149.6270142,40.70581055,,,,,,
18.6,68.17150116,-149.7539063,40.73876953,,,,,,
18.60333333,68.17165375,-149.8834839,40.90429688,,,,,,
18.60666667,68.17182922,-150.0297852,41.10314941,,,,,,
18.61,68.17201233,-150.1774902,41.23974609,,,,,,
18.61333333,68.17218781,-150.3189087,41.20495605,,,,,,
18.61666667,68.17232513,-150.4653625,40.91821289,,,,,,
18.62,68.17250061,-150.6151733,40.6673584,,,,,,
18.62333333,68.17269135,-150.7564697,40.61096191,,,,,,
18.62666667,68.17288971,-150.8920593,40.54394531,,,,,,
18.63,68.17306519,-151.0230103,40.2487793,,,,,,
18.63333333,68.17325592,-151.153656,39.67126465,,,,,,
18.63666667,68.17346954,-151.2851868,39.11791992,,,,,,
18.64,68.17366028,-151.4177856,38.93188477,,,,,,
18.64333333,68.17385864,-151.5592957,39.04541016,,,,,,
18.64666667,68.1740799,-151.7039795,38.96447754,,,,,,
18.65,68.17428589,-151.8413696,38.68066406,,,,,,
18.65333333,68.17446899,-151.9741211,38.39099121,,,,,,
18.65666667,68.17465973,-152.0918884,38.22106934,,,,,,
18.66,68.17483521,-152.1974487,38.06323242,,,,,,
18.66333333,68.17503357,-152.3107605,37.94238281,,,,,,
18.66666667,68.17525482,-152.4300232,37.78234863,,,,,,
18.67,68.17546082,-152.5482788,37.63000488,,,,,,
18.67333333,68.17568207,-152.6567688,37.53735352,,,,,,
18.67666667,68.17594147,-152.7610779,37.47949219,,,,,,
18.68,68.17617798,-152.8740234,37.46484375,,,,,,
18.68333333,68.17641449,-153.0027771,37.43261719,,,,,,
18.68666667,68.176651,-153.1369934,37.37329102,,,,,,
18.69,68.17687988,-153.2660522,37.3059082,,,,,,
18.69333333,68.17710114,-153.3877563,37.23303223,,,,,,
18.69666667,68.17736816,-153.5102539,37.13122559,,,,,,
18.7,68.17763519,-153.6439209,37.30371094,,,,,,
18.70333333,68.17790222,-153.7816467,37.5838623,,,,,,
18.70666667,68.17816925,-153.9125061,37.86364746,,,,,,
18.71,68.17840576,-154.0333557,38.20568848,,,,,,
18.71333333,68.17866516,-154.1546936,38.62463379,,,,,,
18.71666667,68.17894745,-154.2788086,38.79418945,,,,,,
18.72,68.17921448,-154.4076843,38.62609863,,,,,,
18.72333333,68.17948151,-154.5388794,38.32946777,,,,,,
18.72666667,68.17974854,-154.6765137,38.03796387,,,,,,
18.73,68.18001556,-154.8153381,37.84973145,,,,,,
18.73333333,68.18026733,-154.947998,37.7845459,,,,,,
18.73666667,68.18054962,-155.0713196,37.70654297,,,,,,
18.74,68.18086243,-155.1902161,37.48132324,,,,,,
18.74333333,68.18115997,-155.3181458,37.04553223,,,,,,
18.74666667,68.18145752,-155.45401,36.66394043,,,,,,
18.75,68.18177032,-155.5985718,36.54675293,,,,,,
18.75333333,68.18206787,-155.7497864,36.49951172,,,,,,
18.75666667,68.18235016,-155.8868713,36.42663574,,,,,,
18.76,68.18264771,-155.9891968,36.26989746,,,,,,
18.76333333,68.18293762,-156.0810547,36.05273438,,,,,,
18.76666667,68.18325043,-156.1841431,35.85424805,,,,,,
18.77,68.1835556,-156.2975159,35.54077148,,,,,,
18.77333333,68.18388367,-156.416748,35.0994873,,,,,,
18.77666667,68.18424225,-156.5340881,34.68786621,,,,,,
18.78,68.18458557,-156.6453552,34.48535156,,,,,,
18.78333333,68.18494415,-156.7507019,34.41723633,,,,,,
18.78666667,68.18528748,-156.8502808,34.2857666,,,,,,
18.79,68.1856308,-156.960907,34.01879883,,,,,,
18.79333333,68.18598175,-157.0771179,33.57348633,,,,,,
18.79666667,68.18635559,-157.1937561,33.09265137,,,,,,
18.8,68.18674469,-157.309021,33.04248047,,,,,,
18.80333333,68.18711853,-157.4210205,33.32080078,,,,,,
18.80666667,68.18749237,-157.5352478,33.43835449,,,,,,
18.81,68.18787384,-157.6531372,33.25012207,,,,,,
18.81333333,68.1882782,-157.7593994,33.02124023,,,,,,
18.81666667,68.1886673,-157.8543091,32.90405273,,,,,,
18.82,68.18906403,-157.9511719,32.96960449,,,,,,
18.82333333,68.18945313,-158.0608215,33.01977539,,,,,,
18.82666667,68.18982697,-158.182251,32.94543457,,,,,,
18.83,68.19020081,-158.3013306,32.82385254,,,,,,
18.83333333,68.19058228,-158.4171448,32.61730957,,,,,,
18.83666667,68.19094086,-158.5252686,32.37451172,,,,,,
18.84,68.1913147,-158.6368713,32.0324707,,,,,,
18.84333333,68.1917038,-158.7537842,31.63439941,,,,,,
18.84666667,68.19208527,-158.8660583,31.30187988,,,,,,
18.85,68.19248962,-158.9651184,30.93823242,,,,,,
18.85333333,68.19289398,-159.0578308,30.51269531,,,,,,
18.85666667,68.19329071,-159.1620789,30.29553223,,,,,,
18.86,68.19367981,-159.2772827,30.2779541,,,,,,
18.86333333,68.19406891,-159.3965149,30.32666016,,,,,,
18.86666667,68.19446564,-159.4998474,30.17028809,,,,,,
18.87,68.19485474,-159.5915222,29.8059082,,,,,,
18.87333333,68.19525909,-159.6880798,29.36608887,,,,,,
18.87666667,68.19567108,-159.7858582,28.95080566,,,,,,
18.88,68.19606018,-159.8783875,28.4666748,,,,,,
18.88333333,68.1964798,-159.961792,27.94592285,,,,,,
18.88666667,68.19689178,-160.0423889,27.67346191,,,,,,
18.89,68.19729614,-160.1300964,27.59545898,,,,,,
18.89333333,68.19771576,-160.2127075,27.64746094,,,,,,
18.89666667,68.19814301,-160.2901917,27.67749023,,,,,,
18.9,68.19856262,-160.3769226,27.38195801,,,,,,
18.90333333,68.19900513,-160.4766846,26.85791016,,,,,,
18.90666667,68.19945526,-160.5849304,26.45471191,,,,,,
18.91,68.19989014,-160.6821289,26.26135254,,,,,,
18.91333333,68.20036316,-160.7675171,26.03649902,,,,,,
18.91666667,68.20085144,-160.8463135,25.66662598,,,,,,
18.92,68.20134735,-160.9195862,25.23999023,,,,,,
18.92333333,68.20183563,-160.9857483,24.9107666,,,,,,
18.92666667,68.20233154,-161.0683899,24.7199707,,,,,,
18.93,68.20280457,-161.167572,24.4654541,,,,,,
18.93333333,68.20326233,-161.265564,24.09338379,,,,,,
18.93666667,68.20374298,-161.3652039,23.6517334,,,,,,
18.94,68.204216,-161.460144,23.09289551,,,,,,
18.94333333,68.20469666,-161.5376892,22.50695801,,,,,,
18.94666667,68.20516968,-161.6153564,21.8572998,,,,,,
18.95,68.20565033,-161.6950989,21.21862793,,,,,,
18.95333333,68.20612335,-161.7721863,20.65795898,,,,,,
18.95666667,68.20662689,-161.8435974,20.16577148,,,,,,
18.96,68.20710754,-161.9067993,19.7076416,,,,,,
18.96333333,68.20761108,-161.9663391,19.42712402,,,,,,
18.96666667,68.20809937,-162.0289917,19.09753418,,,,,,
18.97,68.20861053,-162.0935059,18.38708496,,,,,,
18.97333333,68.20911407,-162.1539612,17.51989746,,,,,,
18.97666667,68.20961761,-162.2032776,16.81896973,,,,,,
18.98,68.21014404,-162.2388,16.13562012,,,,,,
18.98333333,68.21066284,-162.2769165,15.50463867,,,,,,
18.98666667,68.21118164,-162.3261719,14.91210938,,,,,,
18.99,68.21172333,-162.3787231,14.19506836,,,,,,
18.99333333,68.21224213,-162.4263,13.54577637,,,,,,
18.99666667,68.21276093,-162.4681091,12.99206543,,,,,,
19,68.21327972,-162.5066528,12.46691895,,,,,,
19.00333333,68.21380615,-162.5484009,11.94213867,,,,,,
19.00666667,68.21434021,-162.5939026,11.43237305,,,,,,
19.01,68.21485901,-162.6343079,10.98083496,,,,,,
19.01333333,68.21537781,-162.6627197,10.51721191,,,,,,
19.01666667,68.21593475,-162.6949768,9.998291016,,,,,,
19.02,68.21648407,-162.7388306,9.74230957,,,,,,
19.02333333,68.21701813,-162.7769775,9.547485352,,,,,,
19.02666667,68.21755219,-162.8062744,9.059692383,,,,,,
19.03,68.21809387,-162.8286438,8.470458984,,,,,,
19.03333333,68.21865845,-162.8495789,7.85559082,,,,,,
19.03666667,68.2191925,-162.8773804,7.317626953,,,,,,
19.04,68.21975708,-162.9042969,6.874145508,,,,,,
19.04333333,68.22029114,-162.9238281,6.396240234,,,,,,
19.04666667,68.2208252,-162.9399719,5.793457031,,,,,,
19.05,68.22138214,-162.9620667,5.259887695,,,,,,
19.05333333,68.22193146,-162.9905701,4.806152344,,,,,,
19.05666667,68.22246552,-163.0076294,4.387573242,,,,,,
19.06,68.22296906,-163.022522,3.725830078,,,,,,
19.06333333,68.22351074,-163.0448914,2.765625,,,,,,
19.06666667,68.22402954,-163.054718,1.850097656,,,,,,
19.07,68.22451782,-163.0568237,1.119873047,,,,,,
19.07333333,68.22504425,-163.0589294,0.599853516,,,,,,
19.07666667,68.22554779,-163.057312,0.134765625,,,,,,
19.08,68.22608185,-163.0586243,-0.260375977,,,,,,
19.08333333,68.22661591,-163.0613403,-0.592895508,,,,,,
19.08666667,68.22712708,-163.0563049,-0.943359375,,,,,,
19.09,68.22766113,-163.0536499,-1.377685547,,,,,,
19.09333333,68.22817993,-163.0526123,-1.896972656,,,,,,
19.09666667,68.22871399,-163.0466614,-2.351074219,,,,,,
19.1,68.22925568,-163.0369263,-2.724609375,,,,,,
19.10333333,68.22975922,-163.0106812,-3.166992188,,,,,,
19.10666667,68.23027802,-162.9676514,-3.443115234,,,,,,
19.11,68.23081207,-162.9276123,-3.453369141,,,,,,
19.11333333,68.23135376,-162.8988647,-3.418579102,,,,,,
19.11666667,68.23188782,-162.8800049,-3.437988281,,,,,,
19.12,68.23245239,-162.8709412,-3.569091797,,,,,,
19.12333333,68.23300171,-162.8687439,-3.737548828,,,,,,
19.12666667,68.23355103,-162.860199,-3.911132813,,,,,,
19.13,68.23409271,-162.8444824,-4.14440918,,,,,,
19.13333333,68.23462677,-162.8259888,-4.560424805,,,,,,
19.13666667,68.23517609,-162.8118896,-4.983398438,,,,,,
19.14,68.23571014,-162.7966614,-5.236816406,,,,,,
19.14333333,68.23628998,-162.7770691,-5.400878906,,,,,,
19.14666667,68.23686218,-162.7662354,-5.404174805,,,,,,
19.15,68.2374115,-162.7657776,-5.310791016,,,,,,
19.15333333,68.23797607,-162.7706299,-5.278930664,,,,,,
19.15666667,68.23855591,-162.7744446,-5.387695313,,,,,,
19.16,68.23912048,-162.7659912,-5.663818359,,,,,,
19.16333333,68.23968506,-162.7546082,-6.180541992,,,,,,
19.16666667,68.24024963,-162.7423096,-6.671630859,,,,,,
19.17,68.24081421,-162.7225647,-6.962036133,,,,,,
19.17333333,68.24138641,-162.6921997,-7.137084961,,,,,,
19.17666667,68.24193573,-162.6538696,-7.346191406,,,,,,
19.18,68.24250031,-162.6190186,-7.694458008,,,,,,
19.18333333,68.24304962,-162.5929871,-7.926635742,,,,,,
19.18666667,68.24359894,-162.5583801,-8.161376953,,,,,,
19.19,68.24416351,-162.5212097,-8.738525391,,,,,,
19.19333333,68.24472046,-162.4876709,-9.376098633,,,,,,
19.19666667,68.24528503,-162.4558105,-9.969360352,,,,,,
19.2,68.24580383,-162.421936,-10.48535156,,,,,,
19.20333333,68.24633789,-162.3793335,-10.86401367,,,,,,
19.20666667,68.24686432,-162.3310242,-11.32470703,,,,,,
19.21,68.24738312,-162.2905884,-11.70739746,,,,,,
19.21333333,68.24793243,-162.256134,-11.95751953,,,,,,
19.21666667,68.24846649,-162.2242126,-12.19006348,,,,,,
19.22,68.24900055,-162.1856384,-12.36291504,,,,,,
19.22333333,68.2495575,-162.1436462,-12.64343262,,,,,,
19.22666667,68.25009155,-162.1095276,-12.82214355,,,,,,
19.23,68.25062561,-162.0650024,-12.75769043,,,,,,
19.23333333,68.25115967,-162.0100098,-12.71081543,,,,,,
19.23666667,68.25171661,-161.9646606,-12.82324219,,,,,,
19.24,68.25225067,-161.9202271,-12.99829102,,,,,,
19.24333333,68.25279999,-161.8763733,-13.24145508,,,,,,
19.24666667,68.2533493,-161.8309021,-13.45056152,,,,,,
19.25,68.25389862,-161.7805481,-13.70178223,,,,,,
19.25333333,68.25444031,-161.7362061,-14.0559082,,,,,,
19.25666667,68.25497437,-161.6854248,-14.38769531,,,,,,
19.26,68.25553894,-161.6309509,-14.72937012,,,,,,
19.26333333,68.25605774,-161.5782471,-15.06774902,,,,,,
19.26666667,68.25660706,-161.5289307,-15.45996094,,,,,,
19.27,68.257164,-161.4910583,-15.77160645,,,,,,
19.27333333,68.25771332,-161.4617615,-15.96496582,,,,,,
19.27666667,68.25826263,-161.4248047,-16.36193848,,,,,,
19.28,68.25881195,-161.3806152,-17.09033203,,,,,,
19.28333333,68.25940704,-161.328949,-17.85388184,,,,,,
19.28666667,68.25997162,-161.2665405,-18.51269531,,,,,,
19.29,68.26052094,-161.2011719,-19.02502441,,,,,,
19.29333333,68.26107788,-161.1342163,-19.50512695,,,,,,
19.29666667,68.26164246,-161.0708008,-19.95812988,,,,,,
19.3,68.26220703,-161.0110779,-20.22216797,,,,,,
19.30333333,68.26277161,-160.9443054,-20.54040527,,,,,,
19.30666667,68.26332092,-160.8720093,-20.96447754,,,,,,
19.31,68.26387024,-160.806427,-21.35888672,,,,,,
19.31333333,68.26441193,-160.7424927,-21.79064941,,,,,,
19.31666667,68.2649765,-160.6671753,-22.33007813,,,,,,
19.32,68.26552582,-160.5727844,-22.8548584,,,,,,
19.32333333,68.26604462,-160.4634705,-23.35986328,,,,,,
19.32666667,68.26657867,-160.3596191,-23.72570801,,,,,,
19.33,68.2671051,-160.265564,-24.06335449,,,,,,
19.33333333,68.2676239,-160.1755981,-24.45483398,,,,,,
19.33666667,68.26812744,-160.090332,-24.87304688,,,,,,
19.34,68.26866913,-160.0099487,-25.3260498,,,,,,
19.34333333,68.26917267,-159.9343567,-25.76953125,,,,,,
19.34666667,68.26970673,-159.8490601,-26.06835938,,,,,,
19.35,68.27022552,-159.7649231,-26.34960938,,,,,,
19.35333333,68.27078247,-159.6946106,-26.75500488,,,,,,
19.35666667,68.27131653,-159.6235962,-26.98498535,,,,,,
19.36,68.27185059,-159.5421143,-26.89416504,,,,,,
19.36333333,68.27238464,-159.454071,-26.54589844,,,,,,
19.36666667,68.27291107,-159.3656311,-26.26464844,,,,,,
19.37,68.27344513,-159.276001,-26.13684082,,,,,,
19.37333333,68.27397919,-159.1798706,-26.07897949,,,,,,
19.37666667,68.27451324,-159.0791931,-26.07861328,,,,,,
19.38,68.27506256,-158.9795837,-26.16687012,,,,,,
19.38333333,68.27560425,-158.8811035,-26.26721191,,,,,,
19.38666667,68.27613831,-158.7828979,-26.33898926,,,,,,
19.39,68.27668762,-158.6892395,-26.41845703,,,,,,
19.39333333,68.27726746,-158.5939331,-26.74035645,,,,,,
19.39666667,68.27784729,-158.500061,-27.29626465,,,,,,
19.4,68.27841187,-158.4187927,-27.63757324,,,,,,
19.40333333,68.27898407,-158.3448486,-27.68847656,,,,,,
19.40666667,68.27954865,-158.2650757,-27.66760254,,,,,,
19.41,68.28011322,-158.1773071,-27.73278809,,,,,,
19.41333333,68.28064728,-158.0903015,-27.80603027,,,,,,
19.41666667,68.28122711,-158.0033569,-27.81591797,,,,,,
19.42,68.28177643,-157.9140015,-27.77636719,,,,,,
19.42333333,68.282341,-157.8250732,-27.81445313,,,,,,
19.42666667,68.28291321,-157.7420044,-27.81555176,,,,,,
19.43,68.28346252,-157.6517944,-27.80419922,,,,,,
19.43333333,68.28401184,-157.5538025,-27.8572998,,,,,,
19.43666667,68.28456116,-157.4431763,-28.02648926,,,,,,
19.44,68.28509521,-157.3310242,-28.41760254,,,,,,
19.44333333,68.28565979,-157.2347107,-29.02111816,,,,,,
19.44666667,68.28621674,-157.1481628,-29.49719238,,,,,,
19.45,68.28676605,-157.058075,-29.70593262,,,,,,
19.45333333,68.28734589,-156.9613647,-29.96337891,,,,,,
19.45666667,68.28791046,-156.8614807,-30.3046875,,,,,,
19.46,68.28845978,-156.7630005,-30.60314941,,,,,,
19.46333333,68.28900909,-156.6640625,-30.79248047,,,,,,
19.46666667,68.28956604,-156.5622253,-30.97814941,,,,,,
19.47,68.29011536,-156.4659729,-31.10229492,,,,,,
19.47333333,68.29063416,-156.3707886,-31.00964355,,,,,,
19.47666667,68.29118347,-156.2672119,-30.85656738,,,,,,
19.48,68.29171753,-156.151062,-30.7364502,,,,,,
19.48333333,68.29225922,-156.0264587,-30.75256348,,,,,,
19.48666667,68.29277802,-155.9032593,-30.92541504,,,,,,
19.49,68.29332733,-155.796936,-31.14111328,,,,,,
19.49333333,68.29386139,-155.6927185,-31.25317383,,,,,,
19.49666667,68.29441833,-155.5791626,-31.33337402,,,,,,
19.5,68.29496765,-155.4645996,-31.27111816,,,,,,
19.50333333,68.29551697,-155.3548889,-31.17700195,,,,,,
19.50666667,68.29608154,-155.2518921,-31.15649414,,,,,,
19.51,68.29663086,-155.1531677,-31.19238281,,,,,,
19.51333333,68.29719543,-155.0621643,-31.28100586,,,,,,
19.51666667,68.29776001,-154.9760437,-31.36743164,,,,,,
19.52,68.29831696,-154.8776855,-31.42602539,,,,,,
19.52333333,68.29888153,-154.7706604,-31.47399902,,,,,,
19.52666667,68.29941559,-154.6663818,-31.4095459,,,,,,
19.53,68.29994965,-154.5610657,-31.39526367,,,,,,
19.53333333,68.30049896,-154.4577332,-31.55859375,,,,,,
19.53666667,68.30105591,-154.3528137,-31.66113281,,,,,,
19.54,68.30158997,-154.2514343,-31.84460449,,,,,,
19.54333333,68.30209351,-154.1617737,-32.05883789,,,,,,
19.54666667,68.30262756,-154.0674438,-32.15734863,,,,,,
19.55,68.30315399,-153.9650269,-32.21484375,,,,,,
19.55333333,68.30370331,-153.8632507,-32.40783691,,,,,,
19.55666667,68.30428314,-153.7601624,-32.8392334,,,,,,
19.56,68.30483246,-153.6506042,-33.16442871,,,,,,
19.56333333,68.30538177,-153.5298462,-33.16003418,,,,,,
19.56666667,68.3059082,-153.4049072,-33.05200195,,,,,,
19.57,68.30644226,-153.2889404,-33.07250977,,,,,,
19.57333333,68.30697632,-153.1740723,-33.10766602,,,,,,
19.57666667,68.30752563,-153.058197,-33.10913086,,,,,,
19.58,68.30805206,-152.9345398,-33.09851074,,,,,,
19.58333333,68.30858612,-152.8011169,-33.24975586,,,,,,
19.58666667,68.30912018,-152.678009,-33.52661133,,,,,,
19.59,68.30965424,-152.5700989,-33.77416992,,,,,,
19.59333333,68.31018829,-152.4630737,-34.05541992,,,,,,
19.59666667,68.31071472,-152.3450623,-34.34509277,,,,,,
19.6,68.31123352,-152.2224731,-34.62780762,,,,,,
19.60333333,68.31175232,-152.1113586,-34.71130371,,,,,,
19.60666667,68.31227875,-152.0126343,-34.50439453,,,,,,
19.61,68.31281281,-151.912262,-34.27478027,,,,,,
19.61333333,68.3133316,-151.8032532,-34.03381348,,,,,,
19.61666667,68.3138504,-151.6982117,-33.72180176,,,,,,
19.62,68.31437683,-151.5949097,-33.4387207,,,,,,
19.62333333,68.31488037,-151.4890442,-33.09484863,,,,,,
19.62666667,68.31539917,-151.3796997,-32.92492676,,,,,,
19.63,68.3159256,-151.2628784,-32.91210938,,,,,,
19.63333333,68.3164444,-151.1394348,-32.96081543,,,,,,
19.63666667,68.31694794,-151.0130005,-32.96484375,,,,,,
19.64,68.31745148,-150.8858337,-32.86376953,,,,,,
19.64333333,68.31796265,-150.7579651,-32.89929199,,,,,,
19.64666667,68.31846619,-150.6440125,-33.20654297,,,,,,
19.65,68.31900024,-150.5398865,-33.61743164,,,,,,
19.65333333,68.31954193,-150.4414978,-33.98876953,,,,,,
19.65666667,68.32006073,-150.3511963,-34.28503418,,,,,,
19.66,68.32057953,-150.2593079,-34.69262695,,,,,,
19.66333333,68.32109833,-150.1625671,-35.04528809,,,,,,
19.66666667,68.32164001,-150.0527954,-35.25439453,,,,,,
19.67,68.32215881,-149.93573,-35.42834473,,,,,,
19.67333333,68.32266235,-149.8256226,-35.55761719,,,,,,
19.67666667,68.32317352,-149.7150269,-35.6348877,,,,,,
19.68,68.32369232,-149.6016846,-35.61877441,,,,,,
19.68333333,68.32421112,-149.4856262,-35.53967285,,,,,,
19.68666667,68.32470703,-149.3587341,-35.54516602,,,,,,
19.69,68.32521057,-149.2288818,-35.65795898,,,,,,
19.69333333,68.32572937,-149.0938721,-35.84106445,,,,,,
19.69666667,68.32624054,-148.9590759,-36.23291016,,,,,,
19.7,68.32675934,-148.8250122,-36.68188477,,,,,,
19.70333333,68.32727814,-148.6873474,-37.09680176,,,,,,
19.70666667,68.32779694,-148.5591431,-37.42602539,,,,,,
